node,source,function,total_flops,total_int_ops,total_mem_bytes,arithmetic_intensity
ndt_scan_matcher,estimate_covariance,_ZN6pclomp24rotate_covariance_to_mapERKN5Eigen6MatrixIdLi2ELi2ELi0ELi2ELi2EEERKNS1_IfLi4ELi4ELi0ELi4,12,0,8,1.5
velocity_smoother,trajectory_utils,_ZN8autoware17velocity_smoother16trajectory_utils55calcVelocityProfileWithConstantJerkAndAcceleratio,12,11,144,0.08333333333333333
ekf_localizer,mahalanobis,_ZN5Eigen8internal10redux_implINS0_13scalar_max_opIddLi0EEENS0_15redux_evaluatorINS_16PartialReduxEx,11,28,272,0.04044117647058824
ekf_localizer,mahalanobis,_ZN5Eigen8internal23triangular_solve_matrixIdlLi1ELi2ELb0ELi0ELi0ELi1EE3runEllPKdlPdllRNS0_15level3_,11,102,264,0.041666666666666664
multi_object_tracker,bicycle_motion_model,_ZN8autoware20multi_object_tracker18BicycleMotionModel19updateStatePoseRearERKdS3_RKSt5arrayIdLm36EE,11,0,137,0.08029197080291971
multi_object_tracker,bicycle_motion_model,_ZN8autoware20multi_object_tracker18BicycleMotionModel20updateStatePoseFrontERKdS3_RKSt5arrayIdLm36E,11,0,137,0.08029197080291971
multi_object_tracker,bicycle_motion_model,_ZN5Eigen8internal23triangular_solve_matrixIdlLi1ELi2ELb0ELi0ELi0ELi1EE3runEllPKdlPdllRNS0_15level3_,11,102,264,0.041666666666666664
multi_object_tracker,tracker_base,_ZNK8autoware20multi_object_tracker7Tracker11isConfidentERKNS0_22AdaptiveThresholdCacheERKSt8optiona,11,1,74,0.14864864864864866
trajectory_follower_controller,simple_trajectory_follower,_ZN26simple_trajectory_follower24SimpleTrajectoryFollower12calcSteerCmdEv,11,4,213,0.051643192488262914
velocity_smoother,trajectory_utils,_ZN8autoware17velocity_smoother16trajectory_utils31calcInterpolatedTrajectoryPointERKSt6vectorIN22au,11,2,108,0.10185185185185185
velocity_smoother,velocity_planning_utils,_ZN8autoware17velocity_smoother34analytical_velocity_planning_utils7integ_xEddddd,11,0,0,0.0
autonomous_emergency_braking,node,_ZN8autoware6motion7control28autonomous_emergency_braking3AEB5onImuESt10shared_ptrIKN11sensor_msgs3m,10,8,373,0.02680965147453083
autonomous_emergency_braking,node,_ZSt13__introselectIN9__gnu_cxx17__normal_iteratorIPdSt6vectorIdSaIdEEEElNS0_5__ops15_Iter_less_iter,10,6,272,0.03676470588235294
ekf_localizer,mahalanobis,_ZN5Eigen8internal29general_matrix_vector_productIldNS0_22const_blas_data_mapperIdlLi1EEELi1ELb0EdNS,10,8,12,0.8333333333333334
ekf_localizer,mahalanobis,_ZN5Eigen8internal29general_matrix_vector_productIldNS0_22const_blas_data_mapperIdlLi1EEELi1ELb0EdNS,10,11,60,0.16666666666666666
map_based_prediction,map_based_prediction_node,_ZN7lanelet8geometry8length3dINS_7LaneletEEEdRKT_.extracted,10,0,68,0.14705882352941177
map_based_prediction,map_based_prediction_node,_ZN7lanelet8geometry8length3dINS_7LaneletEEEdRKT_.extracted.instrumented,10,4,132,0.07575757575757576
map_based_prediction,path_generator,_ZNK8autoware20map_based_prediction13PathGenerator19calcLonCoefficientsERKNS0_11FrenetPointES4_d,10,0,12,0.8333333333333334
map_based_prediction,predictor_vru,_ZNK5boost8geometry6detail7overlay17intersection_infoINS1_9get_turns29unique_sub_range_from_sectionI,10,3,222,0.04504504504504504
map_based_prediction,predictor_vru,_ZN5boost8geometry6detail7overlay18collinear_oppositeINS2_9turn_infoINS0_5model2d28point_xyIdNS0_2cs,10,11,535,0.018691588785046728
map_based_prediction,predictor_vru,_ZNK5boost8geometry6detail7overlay17intersection_infoINS1_9get_turns29unique_sub_range_from_sectionI,10,5,284,0.035211267605633804
map_based_prediction,predictor_vru,_ZNK5boost8geometry6detail7overlay17intersection_infoINS1_9get_turns29unique_sub_range_from_sectionI,10,5,284,0.035211267605633804
multi_object_tracker,cv_motion_model,_ZNK8autoware20multi_object_tracker13CVMotionModel16predictStateStepEdRNS0_20KalmanFilterTemplateILi,10,0,156,0.0641025641025641
multi_object_tracker,debug_object,_ZNK8autoware20multi_object_tracker21TrackerObjectDebugger4drawERKSt6vectorIS2_INS0_10ObjectDataESaI,10,173,2459,0.004066693777958519
multi_object_tracker,shapes,_ZN5boost8geometry6detail9partition20partition_two_rangesILi0ENS0_5model3boxIN23autoware_utils_geome,10,35,904,0.011061946902654867
multi_object_tracker,shapes,_ZN5boost8geometry6detail9partition20partition_two_rangesILi1ENS0_5model3boxIN23autoware_utils_geome,10,35,904,0.011061946902654867
multi_object_tracker,uncertainty_processor,_ZN5Eigen8internal29general_matrix_vector_productIldNS0_22const_blas_data_mapperIdlLi1EEELi1ELb0EdNS,10,8,12,0.8333333333333334
multi_object_tracker,uncertainty_processor,_ZN5Eigen8internal29general_matrix_vector_productIldNS0_22const_blas_data_mapperIdlLi1EEELi1ELb0EdNS,10,11,60,0.16666666666666666
multi_object_tracker,unknown_tracker,_ZN5Eigen8internal29general_matrix_vector_productIldNS0_22const_blas_data_mapperIdlLi1EEELi1ELb0EdNS,10,8,12,0.8333333333333334
multi_object_tracker,unknown_tracker,_ZN5Eigen8internal29general_matrix_vector_productIldNS0_22const_blas_data_mapperIdlLi1EEELi1ELb0EdNS,10,11,60,0.16666666666666666
velocity_smoother,node,_ZNK8autoware17velocity_smoother20VelocitySmootherNode17calcInitialMotionERKSt6vectorIN22autoware_pl,10,27,1349,0.007412898443291327
autonomous_emergency_braking,utils,_ZN8autoware12motion_utils17calcLateralOffsetISt6vectorIN13geometry_msgs3msg5Pose_ISaIvEEESaIS7_EEEE,9,20,803,0.0112079701120797
map_based_prediction,map_based_prediction_node,_ZN8autoware12motion_utils17calcLateralOffsetISt6vectorIN13geometry_msgs3msg6Point_ISaIvEEESaIS7_EEE,9,20,803,0.0112079701120797
map_based_prediction,path_generator,_ZNK8autoware20map_based_prediction13PathGenerator17interpolationLerpERKSt6vectorIdSaIdEES6_S6_,9,14,248,0.036290322580645164
map_based_prediction,predictor_vru,_ZZN8autoware20map_based_prediction12_GLOBAL__N_130isReachableCrosswalkEdgePointsERKN24autoware_perc,9,67,2289,0.003931847968545216
map_based_prediction,utils,_ZN8autoware12motion_utils17calcLateralOffsetISt6vectorIN13geometry_msgs3msg6Point_ISaIvEEESaIS7_EEE,9,20,803,0.0112079701120797
